classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
421139024,cmk24,108,0bf3aa662c15440d87e9,21790,Many tools,50.46,2022-06-13 08:59:51 UTC,,,"{""source"":""api"",""session"":""11779baa85736530866dc6f8dad9419236a73d5e98e99cd610b9f9d98b83b8f2"",""viewport"":{""width"":1697,""height"":1157},""started_at"":""2022-06-13T08:59:27.370Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:101.0) Gecko/20100101 Firefox/101.0"",""utc_offset"":""-3600"",""finished_at"":""2022-06-13T08:59:51.007Z"",""seen_before"":true,""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[null],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-06-13T08:59:26.949Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56347""}","[{""task"":""T0"",""task_label"":""What is the cat doing?"",""value"":""Other""},{""task"":""T1"",""value"":""1"",""task_label"":""How many cats are in the image (use numbers not words)?""},{""task"":""T2"",""task_label"":""Locate the eye(s)"",""value"":[{""x"":368.25,""y"":188.96665954589844,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""},{""x"":268.25,""y"":179.96665954589844,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""}]},{""task"":""T3"",""task_label"":""Circle the nose"",""value"":[{""r"":23.08679276123039,""x"":309.25,""y"":247.96665954589844,""tool"":0,""angle"":175.0302592718897,""frame"":0,""details"":[],""tool_label"":""Nose""}]},{""task"":""T4"",""task_label"":""Draw a box around the ear(s)"",""value"":[{""x"":370.25,""y"":19.966659545898438,""tool"":0,""frame"":0,""width"":71,""height"":105,""details"":[],""tool_label"":""Ear""},{""x"":166.25,""y"":20.966659545898438,""tool"":0,""frame"":0,""width"":100,""height"":83,""details"":[],""tool_label"":""Ear""}]}]","{""458036"":{""retired"":null,""link"":""https://www.flickr.com/photos/davebloggs007/15899553966"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""15899553966_5debf88369_z.jpg"",""subject_id"":16,""attribution"":""davebloggs007""}}",458036
421139045,cmk24,108,0bf3aa662c15440d87e9,21790,Many tools,50.46,2022-06-13 09:00:10 UTC,,,"{""source"":""api"",""session"":""11779baa85736530866dc6f8dad9419236a73d5e98e99cd610b9f9d98b83b8f2"",""viewport"":{""width"":1697,""height"":1157},""started_at"":""2022-06-13T08:59:51.027Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:101.0) Gecko/20100101 Firefox/101.0"",""utc_offset"":""-3600"",""finished_at"":""2022-06-13T09:00:10.706Z"",""seen_before"":true,""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":480,""naturalWidth"":640,""naturalHeight"":480}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-06-13T08:59:27.156Z"",""already_seen"":true,""selection_state"":""failover_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":true},""workflow_translation_id"":""56347""}","[{""task"":""T0"",""task_label"":""What is the cat doing?"",""value"":""Playing""},{""task"":""T1"",""value"":""1"",""task_label"":""How many cats are in the image (use numbers not words)?""},{""task"":""T2"",""task_label"":""Locate the eye(s)"",""value"":[{""x"":417.25,""y"":165.96665954589844,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""},{""x"":396.25,""y"":165.96665954589844,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""}]},{""task"":""T3"",""task_label"":""Circle the nose"",""value"":[{""r"":6.708203932499369,""x"":405.25,""y"":182.96665954589844,""tool"":0,""angle"":153.434948822922,""frame"":0,""details"":[],""tool_label"":""Nose""}]},{""task"":""T4"",""task_label"":""Draw a box around the ear(s)"",""value"":[{""x"":365.25,""y"":127.96665954589844,""tool"":0,""frame"":0,""width"":29,""height"":20,""details"":[],""tool_label"":""Ear""},{""x"":409.25,""y"":131.96665954589844,""tool"":0,""frame"":0,""width"":25,""height"":24,""details"":[],""tool_label"":""Ear""}]}]","{""458030"":{""retired"":null,""link"":""https://www.flickr.com/photos/alishav/3278443166"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""3278443166_9eecc2ca0b_z.jpg"",""subject_id"":10,""attribution"":""Alisha Vargas""}}",458030
421139066,cmk24,108,0bf3aa662c15440d87e9,21790,Many tools,50.46,2022-06-13 09:00:27 UTC,,,"{""source"":""api"",""session"":""11779baa85736530866dc6f8dad9419236a73d5e98e99cd610b9f9d98b83b8f2"",""viewport"":{""width"":1697,""height"":1157},""started_at"":""2022-06-13T09:00:10.725Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:101.0) Gecko/20100101 Firefox/101.0"",""utc_offset"":""-3600"",""finished_at"":""2022-06-13T09:00:27.828Z"",""seen_before"":true,""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":427,""naturalWidth"":640,""naturalHeight"":427}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-06-13T08:59:27.156Z"",""already_seen"":true,""selection_state"":""failover_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":true},""workflow_translation_id"":""56347""}","[{""task"":""T0"",""task_label"":""What is the cat doing?"",""value"":""Sleeping""},{""task"":""T1"",""value"":""1"",""task_label"":""How many cats are in the image (use numbers not words)?""},{""task"":""T2"",""task_label"":""Locate the eye(s)"",""value"":[{""x"":180.25,""y"":211.96665954589844,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""},{""x"":113.25,""y"":203.96665954589844,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""}]},{""task"":""T3"",""task_label"":""Circle the nose"",""value"":[{""r"":13.92838827718412,""x"":143.25,""y"":261.9666748046875,""tool"":0,""angle"":158.96248897457818,""frame"":0,""details"":[],""tool_label"":""Nose""}]},{""task"":""T4"",""task_label"":""Draw a box around the ear(s)"",""value"":[]}]","{""458038"":{""retired"":null,""link"":""https://www.flickr.com/photos/kretyen/2740694473"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""2740694473_cfd1f8140a_z.jpg"",""subject_id"":18,""attribution"":""Ken Bosma""}}",458038
421139114,cmk24,108,0bf3aa662c15440d87e9,21790,Many tools,50.46,2022-06-13 09:01:06 UTC,,,"{""source"":""api"",""session"":""11779baa85736530866dc6f8dad9419236a73d5e98e99cd610b9f9d98b83b8f2"",""viewport"":{""width"":1697,""height"":1157},""started_at"":""2022-06-13T09:00:27.862Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:101.0) Gecko/20100101 Firefox/101.0"",""utc_offset"":""-3600"",""finished_at"":""2022-06-13T09:01:06.668Z"",""seen_before"":true,""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":425,""naturalWidth"":640,""naturalHeight"":425}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-06-13T08:59:27.156Z"",""already_seen"":true,""selection_state"":""failover_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":true},""workflow_translation_id"":""56347""}","[{""task"":""T0"",""task_label"":""What is the cat doing?"",""value"":""Sleeping""},{""task"":""T1"",""value"":""1"",""task_label"":""How many cats are in the image (use numbers not words)?""},{""task"":""T2"",""task_label"":""Locate the eye(s)"",""value"":[{""x"":324.25,""y"":214.96665954589844,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""},{""x"":386.25,""y"":224.96665954589844,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""}]},{""task"":""T3"",""task_label"":""Circle the nose"",""value"":[{""r"":12.529977481767164,""x"":342.25,""y"":265.9666748046875,""tool"":0,""angle"":118.61042625462972,""frame"":0,""details"":[],""tool_label"":""Nose""}]},{""task"":""T4"",""task_label"":""Draw a box around the ear(s)"",""value"":[{""x"":283.25,""y"":80.96665954589844,""tool"":0,""frame"":0,""width"":55,""height"":76,""details"":[],""tool_label"":""Ear""},{""x"":414.25,""y"":115.96665954589844,""tool"":0,""frame"":0,""width"":79,""height"":55,""details"":[],""tool_label"":""Ear""}]}]","{""458032"":{""retired"":null,""link"":""https://www.flickr.com/photos/diegeekdie/4695100707"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""4695100707_d2b1c3f778_z.jpg"",""subject_id"":12,""attribution"":""MagneG""}}",458032
421139128,cmk24,108,0bf3aa662c15440d87e9,21790,Many tools,50.46,2022-06-13 09:01:27 UTC,,,"{""source"":""api"",""session"":""11779baa85736530866dc6f8dad9419236a73d5e98e99cd610b9f9d98b83b8f2"",""viewport"":{""width"":1697,""height"":1157},""started_at"":""2022-06-13T09:01:06.688Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:101.0) Gecko/20100101 Firefox/101.0"",""utc_offset"":""-3600"",""finished_at"":""2022-06-13T09:01:27.085Z"",""seen_before"":true,""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":427,""naturalWidth"":640,""naturalHeight"":427}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-06-13T08:59:27.156Z"",""already_seen"":true,""selection_state"":""failover_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":true},""workflow_translation_id"":""56347""}","[{""task"":""T0"",""task_label"":""What is the cat doing?"",""value"":""Other""},{""task"":""T1"",""value"":""1"",""task_label"":""How many cats are in the image (use numbers not words)?""},{""task"":""T2"",""task_label"":""Locate the eye(s)"",""value"":[{""x"":207.25,""y"":229.96665954589844,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""},{""x"":139.25,""y"":332.9666748046875,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""}]},{""task"":""T3"",""task_label"":""Circle the nose"",""value"":[{""r"":28.844410203711913,""x"":226.25,""y"":304.9666748046875,""tool"":0,""angle"":146.30993247402023,""frame"":0,""details"":[],""tool_label"":""Nose""}]},{""task"":""T4"",""task_label"":""Draw a box around the ear(s)"",""value"":[{""x"":59.25,""y"":51.96665954589844,""tool"":0,""frame"":0,""width"":132,""height"":139,""details"":[],""tool_label"":""Ear""},{""x"":-12.75,""y"":262.9666748046875,""tool"":0,""frame"":0,""width"":67,""height"":115,""details"":[],""tool_label"":""Ear""}]}]","{""458043"":{""retired"":null,""link"":""https://www.flickr.com/photos/8058853@N06/1698598876"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""1698598876_2eb077b419_z.jpg"",""subject_id"":23,""attribution"":""Helgi Halldorsson""}}",458043
421139142,cmk24,108,0bf3aa662c15440d87e9,21790,Many tools,50.46,2022-06-13 09:01:46 UTC,,,"{""source"":""api"",""session"":""11779baa85736530866dc6f8dad9419236a73d5e98e99cd610b9f9d98b83b8f2"",""viewport"":{""width"":1697,""height"":1157},""started_at"":""2022-06-13T09:01:27.104Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:101.0) Gecko/20100101 Firefox/101.0"",""utc_offset"":""-3600"",""finished_at"":""2022-06-13T09:01:46.116Z"",""seen_before"":true,""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":438,""naturalWidth"":640,""naturalHeight"":438}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-06-13T08:59:27.156Z"",""already_seen"":true,""selection_state"":""failover_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":true},""workflow_translation_id"":""56347""}","[{""task"":""T0"",""task_label"":""What is the cat doing?"",""value"":""Playing""},{""task"":""T1"",""value"":""1"",""task_label"":""How many cats are in the image (use numbers not words)?""},{""task"":""T2"",""task_label"":""Locate the eye(s)"",""value"":[{""x"":406.25,""y"":175.96665954589844,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""},{""x"":454.25,""y"":172.96665954589844,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""}]},{""task"":""T3"",""task_label"":""Circle the nose"",""value"":[{""r"":10.295630140987,""x"":462.25,""y"":211.96665954589844,""tool"":0,""angle"":119.05460409907714,""frame"":0,""details"":[],""tool_label"":""Nose""}]},{""task"":""T4"",""task_label"":""Draw a box around the ear(s)"",""value"":[{""x"":300.25,""y"":97.96665954589844,""tool"":0,""frame"":0,""width"":70,""height"":52,""details"":[],""tool_label"":""Ear""},{""x"":406.25,""y"":74.96665954589844,""tool"":0,""frame"":0,""width"":53,""height"":53,""details"":[],""tool_label"":""Ear""}]}]","{""458034"":{""retired"":null,""link"":""https://www.flickr.com/photos/sheepies/3269610146"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""3269610146_2f541f4ac7_z.jpg"",""subject_id"":14,""attribution"":""Andreas-photography""}}",458034
422648722,cmk24,108,50e5145ef8f29c0f79a7,21790,Many tools,50.46,2022-06-22 12:13:51 UTC,,,"{""source"":""api"",""session"":""0614bc3bd4999f08255161ce729e583c515736ab2d1971715e35cf0bf65bf1cb"",""viewport"":{""width"":1680,""height"":951},""started_at"":""2022-06-22T12:13:29.144Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:101.0) Gecko/20100101 Firefox/101.0"",""utc_offset"":""-3600"",""finished_at"":""2022-06-22T12:13:51.255Z"",""seen_before"":true,""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1024,""clientHeight"":635,""naturalWidth"":1024,""naturalHeight"":635}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-06-22T12:13:28.990Z"",""already_seen"":true,""selection_state"":""failover_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":true},""workflow_translation_id"":""56347""}","[{""task"":""T0"",""task_label"":""What is the cat doing?"",""value"":""Sleeping""},{""task"":""T1"",""value"":""1"",""task_label"":""How many cats are in the image (use numbers not words)?""},{""task"":""T2"",""task_label"":""Locate the eye(s)"",""value"":[{""x"":646.75,""y"":314.9666748046875,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""},{""x"":828.75,""y"":396.9666748046875,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""}]},{""task"":""T3"",""task_label"":""Circle the nose"",""value"":[{""r"":36.76955262170047,""x"":728.75,""y"":486.9666748046875,""tool"":0,""angle"":135,""frame"":0,""details"":[],""tool_label"":""Nose""}]},{""task"":""T4"",""task_label"":""Draw a box around the ear(s)"",""value"":[{""x"":444.75,""y"":-8.033340454101562,""tool"":0,""frame"":0,""width"":176,""height"":150,""details"":[],""tool_label"":""Ear""},{""x"":830.75,""y"":119.96665954589844,""tool"":0,""frame"":0,""width"":148,""height"":161.00001525878906,""details"":[],""tool_label"":""Ear""}]}]","{""458021"":{""retired"":null,""link"":""https://www.flickr.com/photos/aigle_dore/6672150457"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""6672150457_420d61007d_b.jpg"",""subject_id"":1,""attribution"":""Moyan Brenn""}}",458021
469185667,not-logged-in-8226c502ecf23688d621,,8226c502ecf23688d621,21790,Many tools,50.46,2023-02-20 10:09:11 UTC,,,"{""source"":""api"",""session"":""b07c29e53486761fd6c46d17705cab826d553d724db75b3402406bae5c4f1eae"",""viewport"":{""width"":1880,""height"":1109},""started_at"":""2023-02-20T10:08:38.368Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0"",""utc_offset"":""0"",""finished_at"":""2023-02-20T10:09:11.257Z"",""live_project"":false,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":427,""naturalWidth"":640,""naturalHeight"":427}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-02-20T10:08:38.235Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56347""}","[{""task"":""T0"",""task_label"":""What is the cat doing?"",""value"":""Sleeping""},{""task"":""T1"",""value"":""1"",""task_label"":""How many cats are in the image (use numbers not words)?""},{""task"":""T2"",""task_label"":""Locate the eye(s)"",""value"":[{""x"":407.75,""y"":167.96665954589844,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""},{""x"":428.75,""y"":248.96665954589844,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""}]},{""task"":""T3"",""task_label"":""Circle the nose"",""value"":[{""r"":26.40075756488817,""x"":384.75,""y"":225.96665954589844,""tool"":0,""angle"":-37.30394827798342,""frame"":0,""details"":[],""tool_label"":""Nose""}]},{""task"":""T4"",""task_label"":""Draw a box around the ear(s)"",""value"":[{""x"":398.75,""y"":51.96665954589844,""tool"":0,""frame"":0,""width"":105,""height"":56,""details"":[],""tool_label"":""Ear""}]}]","{""458046"":{""retired"":null,""link"":""https://www.flickr.com/photos/cseeman/16826759250"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""16826759250_fc231f35a0_z.jpg"",""subject_id"":26,""attribution"":""Corey Seeman""}}",458046
472343969,not-logged-in-9c21a358129517bfa7ab,,9c21a358129517bfa7ab,21790,Many tools,50.46,2023-03-06 10:27:27 UTC,,,"{""source"":""api"",""session"":""65772d46ba7079cda533e6e5f411aa28abdc6844182e257883c0b2f42db9489a"",""viewport"":{""width"":1440,""height"":710},""started_at"":""2023-03-06T10:26:39.406Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15"",""utc_offset"":""0"",""finished_at"":""2023-03-06T10:27:27.637Z"",""live_project"":false,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":427,""naturalWidth"":640,""naturalHeight"":427}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-06T10:26:39.348Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56347""}","[{""task"":""T0"",""task_label"":""What is the cat doing?"",""value"":""Sleeping""},{""task"":""T1"",""value"":""1"",""task_label"":""How many cats are in the image (use numbers not words)?""},{""task"":""T2"",""task_label"":""Locate the eye(s)"",""value"":[{""x"":410.8158264160156,""y"":165.6310577392578,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""},{""x"":426.81640625,""y"":246.63401794433594,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""}]},{""task"":""T3"",""task_label"":""Circle the nose"",""value"":[{""r"":25.61343109454782,""x"":389.8150634765625,""y"":225.6332550048828,""tool"":0,""angle"":38.65979759272023,""frame"":0,""details"":[],""tool_label"":""Nose""}]},{""task"":""T4"",""task_label"":""Draw a box around the ear(s)"",""value"":[{""x"":387.81500244140625,""y"":47.62674331665039,""tool"":0,""frame"":0,""width"":100.00363159179688,""height"":63.0023078918457,""details"":[],""tool_label"":""Ear""}]}]","{""458046"":{""retired"":null,""link"":""https://www.flickr.com/photos/cseeman/16826759250"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""16826759250_fc231f35a0_z.jpg"",""subject_id"":26,""attribution"":""Corey Seeman""}}",458046
472343976,not-logged-in-bb2c793527839bfda8f0,,bb2c793527839bfda8f0,21790,Many tools,50.46,2023-03-06 10:27:31 UTC,,,"{""source"":""api"",""session"":""a03fff2266f9fc53731fec9a64c4e23e54e8002a0aef02f2d9b8b56b2cbb0f7c"",""viewport"":{""width"":1229,""height"":596},""started_at"":""2023-03-06T10:26:49.992Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"",""utc_offset"":""0"",""finished_at"":""2023-03-06T10:27:31.399Z"",""live_project"":false,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":427,""naturalWidth"":640,""naturalHeight"":427}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-06T10:26:49.841Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56347""}","[{""task"":""T0"",""task_label"":""What is the cat doing?"",""value"":""Other""},{""task"":""T1"",""value"":""1"",""task_label"":""How many cats are in the image (use numbers not words)?""},{""task"":""T2"",""task_label"":""Locate the eye(s)"",""value"":[{""x"":232.3800048828125,""y"":130.77999877929688,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""},{""x"":164.54002380371094,""y"":130.1400146484375,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""}]},{""task"":""T3"",""task_label"":""Circle the nose"",""value"":[{""r"":9.514286215350591,""x"":185.66000366210938,""y"":183.260009765625,""tool"":0,""angle"":-42.273627194441445,""frame"":0,""details"":[],""tool_label"":""Nose""}]},{""task"":""T4"",""task_label"":""Draw a box around the ear(s)"",""value"":[{""x"":240.06002807617188,""y"":5.340003967285156,""tool"":0,""frame"":0,""width"":66.55996704101562,""height"":79.35999298095703,""details"":[],""tool_label"":""Ear""},{""x"":115.9000015258789,""y"":2.7800064086914062,""tool"":0,""frame"":0,""width"":63.99999237060547,""height"":79.99999237060547,""details"":[],""tool_label"":""Ear""}]}]","{""458045"":{""retired"":null,""link"":""https://www.flickr.com/photos/davebloggs007/11766275466"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""11766275466_8c779bc32c_z.jpg"",""subject_id"":25,""attribution"":""davebloggs007""}}",458045
472343978,cmk24,108,001746dbefddfda7d451,21790,Many tools,50.46,2023-03-06 10:27:34 UTC,,,"{""source"":""api"",""session"":""39c350d4a926dea818b8a2b1289bce16249845e238211293866e58b935599809"",""viewport"":{""width"":1691,""height"":991},""started_at"":""2023-03-06T10:26:31.463Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/110.0"",""utc_offset"":""0"",""finished_at"":""2023-03-06T10:27:34.073Z"",""seen_before"":true,""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":1024,""clientHeight"":635,""naturalWidth"":1024,""naturalHeight"":635}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-06T10:26:31.209Z"",""already_seen"":true,""selection_state"":""failover_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":true},""workflow_translation_id"":""56347""}","[{""task"":""T0"",""task_label"":""What is the cat doing?"",""value"":""Sleeping""},{""task"":""T1"",""value"":""1"",""task_label"":""How many cats are in the image (use numbers not words)?""},{""task"":""T2"",""task_label"":""Locate the eye(s)"",""value"":[{""x"":651.25,""y"":319.9666748046875,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""},{""x"":829.25,""y"":392.9666748046875,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Eye""}]},{""task"":""T3"",""task_label"":""Circle the nose"",""value"":[{""r"":37.107950630558946,""x"":724.25,""y"":478.9666748046875,""tool"":0,""angle"":-75.96375653207353,""frame"":0,""details"":[],""tool_label"":""Nose""}]},{""task"":""T4"",""task_label"":""Draw a box around the ear(s)"",""value"":[{""x"":471.25,""y"":3.9666595458984375,""tool"":0,""frame"":0,""width"":146,""height"":159,""details"":[],""tool_label"":""Ear""},{""x"":824.25,""y"":145.96665954589844,""tool"":0,""frame"":0,""width"":162,""height"":137.00001525878906,""details"":[],""tool_label"":""Ear""}]}]","{""458021"":{""retired"":null,""link"":""https://www.flickr.com/photos/aigle_dore/6672150457"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""6672150457_420d61007d_b.jpg"",""subject_id"":1,""attribution"":""Moyan Brenn""}}",458021
472344014,not-logged-in-9c21a358129517bfa7ab,,9c21a358129517bfa7ab,21790,Many tools,50.46,2023-03-06 10:27:50 UTC,,,"{""source"":""api"",""session"":""65772d46ba7079cda533e6e5f411aa28abdc6844182e257883c0b2f42db9489a"",""viewport"":{""width"":1440,""height"":710},""started_at"":""2023-03-06T10:27:27.654Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15"",""utc_offset"":""0"",""finished_at"":""2023-03-06T10:27:50.819Z"",""live_project"":false,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":640,""clientHeight"":427,""naturalWidth"":640,""naturalHeight"":427}],""subject_selection_state"":{""retired"":false,""selected_at"":""2023-03-06T10:26:39.348Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""56347""}","[{""task"":""T0"",""task_label"":""What is the cat doing?"",""value"":""Other""},{""task"":""T1"",""value"":""1"",""task_label"":""How many cats are in the image (use numbers not words)?""},{""task"":""T2"",""task_label"":""Locate the eye(s)"",""value"":[]},{""task"":""T3"",""task_label"":""Circle the nose"",""value"":[]},{""task"":""T4"",""task_label"":""Draw a box around the ear(s)"",""value"":[{""x"":282.8111572265625,""y"":185.6317901611328,""tool"":0,""frame"":0,""width"":37.0013427734375,""height"":35.00128173828125,""details"":[],""tool_label"":""Ear""},{""x"":334.81304931640625,""y"":185.6317901611328,""tool"":0,""frame"":0,""width"":33.001220703125,""height"":33.00120544433594,""details"":[],""tool_label"":""Ear""}]}]","{""458049"":{""retired"":null,""link"":""https://www.flickr.com/photos/69214385@N04/14704713489"",""origin"":""Flickr"",""license"":""Creative Commons - share adapt attribute"",""image_name"":""14704713489_d49728abd3_z.jpg"",""subject_id"":29,""attribution"":""Don McCullough""}}",458049
